name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Betfair,Betdaq,Matchbook
braga,Portugal,151.0,67.0,67.0,81.0,67.0,67.0,81.0,81.0,101.0,65.0,,,,,,,,,65.0,67.0,65.0,,19.0,,
guimaraes,Portugal,151.0,151.0,201.0,151.0,201.0,201.0,,226.0,201.0,201.0,,,,,,,,,201.0,201.0,201.0,,4.8,,
maritimo,Portugal,201.0,151.0,251.0,201.0,251.0,201.0,,226.0,201.0,151.0,,,,,,,,,151.0,201.0,151.0,,4.8,,
nacional madeira,Portugal,201.0,151.0,251.0,151.0,251.0,201.0,,226.0,201.0,151.0,,,,,,,,,151.0,201.0,151.0,,4.8,,
pacos ferreira,Portugal,201.0,201.0,251.0,201.0,251.0,201.0,,226.0,201.0,201.0,,,,,,,,,201.0,201.0,201.0,,4.8,,
belenenses,Portugal,201.0,251.0,501.0,301.0,501.0,201.0,,226.0,301.0,301.0,,,,,,,,,301.0,301.0,301.0,,4.8,,
boavista,Portugal,251.0,251.0,501.0,301.0,501.0,251.0,,376.0,301.0,501.0,,,,,,,,,501.0,351.0,501.0,,4.8,,
estoril,Portugal,251.0,251.0,501.0,301.0,501.0,251.0,,226.0,301.0,301.0,,,,,,,,,301.0,351.0,301.0,,4.8,,
moreirense,Portugal,501.0,251.0,501.0,301.0,501.0,251.0,,501.0,501.0,501.0,,,,,,,,,501.0,501.0,501.0,,4.8,,
rio ave,Portugal,251.0,251.0,501.0,301.0,501.0,251.0,,501.0,301.0,101.0,,,,,,,,,101.0,251.0,101.0,,4.8,,
arouca,Portugal,751.0,501.0,751.0,751.0,751.0,501.0,,501.0,751.0,151.0,,,,,,,,,151.0,751.0,151.0,,4.8,,
academica viseu,Portugal,751.0,751.0,751.0,1001.0,751.0,501.0,,501.0,751.0,751.0,,,,,,,,,751.0,501.0,751.0,,4.8,,
tondela,Portugal,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,,501.0,1001.0,1001.0,,,,,,,,,1001.0,1001.0,1001.0,,4.8,,
u madeira,Portugal,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,,501.0,1001.0,501.0,,,,,,,,,501.0,1001.0,501.0,,4.8,,
vitoria setubal,Portugal,501.0,501.0,1001.0,501.0,1001.0,251.0,,501.0,501.0,501.0,,,,,,,,,501.0,751.0,501.0,,4.8,,
fenerbahce,Turkey,1.83,2.0,,,,1.95,2.25,1.91,1.83,2.0,,,,,,,,,2.0,2.0,2.0,1.91,,,
galatasaray,Turkey,3.75,2.75,,,,2.8,2.62,3.0,2.75,2.8,,,,,,,,,2.8,2.75,2.8,2.75,,,
besiktas,Turkey,9.0,8.0,,,,9.0,7.0,8.5,7.5,9.0,,,,,,,,,9.0,8.5,9.0,9.5,,,
trabzonspor,Turkey,17.0,17.0,,,,17.0,10.0,17.0,13.0,17.0,,,,,,,,,17.0,15.0,17.0,19.0,,,
bursaspor,Turkey,51.0,21.0,,,,19.0,15.0,26.0,21.0,23.0,,,,,,,,,23.0,21.0,23.0,26.0,,,
kasimpasa,Turkey,41.0,34.0,,,,41.0,34.0,41.0,34.0,57.0,,,,,,,,,57.0,41.0,57.0,61.0,,,
mersin i y,Turkey,67.0,67.0,,,,67.0,67.0,67.0,51.0,65.0,,,,,,,,,65.0,51.0,65.0,71.0,,,
istanbul bb,Turkey,81.0,51.0,,,,41.0,34.0,41.0,41.0,47.0,,,,,,,,,47.0,41.0,47.0,46.0,,,
gaziantepspor,Turkey,101.0,67.0,,,,81.0,51.0,67.0,67.0,106.0,,,,,,,,,106.0,101.0,106.0,111.0,,,
genclerbirligi,Turkey,101.0,67.0,,,,81.0,51.0,101.0,67.0,111.0,,,,,,,,,111.0,101.0,111.0,121.0,,,
konyaspor,Turkey,101.0,101.0,,,,101.0,151.0,101.0,101.0,156.0,,,,,,,,,156.0,101.0,156.0,151.0,,,
sivasspor,Turkey,201.0,151.0,,,,201.0,151.0,101.0,126.0,211.0,,,,,,,,,211.0,151.0,211.0,201.0,,,
kayserispor,Turkey,201.0,151.0,,,,201.0,201.0,101.0,151.0,211.0,,,,,,,,,211.0,126.0,211.0,226.0,,,
akhisar,Turkey,251.0,101.0,,,,201.0,101.0,101.0,151.0,256.0,,,,,,,,,256.0,151.0,256.0,251.0,,,
rizespor,Turkey,251.0,201.0,,,,251.0,151.0,101.0,176.0,261.0,,,,,,,,,261.0,151.0,261.0,276.0,,,
antalyaspor,Turkey,67.0,201.0,,,,67.0,251.0,276.0,151.0,281.0,,,,,,,,,281.0,101.0,281.0,301.0,,,
eskisehirspor,Turkey,401.0,151.0,,,,201.0,401.0,101.0,201.0,206.0,,,,,,,,,206.0,251.0,206.0,226.0,,,
osmanlispor,Turkey,251.0,501.0,,,,501.0,501.0,151.0,301.0,,,,,,,,,,,251.0,,601.0,,,
