name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Betfair,Betdaq,Matchbook
fenerbahce,Turkey,2.0,2.0,2.25,,2.25,2.0,2.25,2.0,2.05,2.0,,,,,,,,,2.0,2.4,2.0,1.95,,,
galatasaray,Turkey,2.75,2.75,2.75,,2.75,2.8,2.38,2.8,2.5,2.8,,,,,,,,,2.8,2.6,2.8,2.75,,,
besiktas,Turkey,9.0,8.0,8.0,,8.0,9.0,7.0,9.0,7.0,9.5,,,,,,,,,9.5,7.0,9.5,9.0,,,
trabzonspor,Turkey,17.0,17.0,15.0,,15.0,15.0,11.0,15.0,13.0,18.0,,,,,,,,,18.0,11.0,18.0,19.0,,,
bursaspor,Turkey,21.0,21.0,21.0,,21.0,19.0,13.0,26.0,15.0,22.0,,,,,,,,,22.0,12.0,22.0,21.0,,,
istanbul bb,Turkey,41.0,34.0,34.0,,34.0,41.0,34.0,34.0,34.0,46.0,,,,,,,,,46.0,21.0,46.0,41.0,,,
kasimpasa,Turkey,51.0,34.0,41.0,,41.0,41.0,34.0,34.0,34.0,56.0,,,,,,,,,56.0,26.0,56.0,51.0,,,
mersin i y,Turkey,67.0,67.0,67.0,,67.0,67.0,67.0,67.0,51.0,71.0,,,,,,,,,71.0,51.0,71.0,71.0,,,
gaziantepspor,Turkey,101.0,67.0,81.0,,81.0,81.0,51.0,67.0,67.0,106.0,,,,,,,,,106.0,41.0,106.0,101.0,,,
genclerbirligi,Turkey,101.0,67.0,81.0,,81.0,81.0,51.0,101.0,67.0,121.0,,,,,,,,,121.0,41.0,121.0,101.0,,,
konyaspor,Turkey,101.0,101.0,101.0,,101.0,101.0,151.0,101.0,101.0,156.0,,,,,,,,,156.0,101.0,156.0,101.0,,,
kayserispor,Turkey,201.0,151.0,201.0,,201.0,201.0,201.0,101.0,176.0,211.0,,,,,,,,,211.0,151.0,211.0,201.0,,,
sivasspor,Turkey,201.0,151.0,201.0,,201.0,201.0,151.0,101.0,151.0,211.0,,,,,,,,,211.0,81.0,211.0,201.0,,,
akhisar,Turkey,251.0,101.0,151.0,,151.0,201.0,101.0,101.0,176.0,256.0,,,,,,,,,256.0,81.0,256.0,251.0,,,
rizespor,Turkey,251.0,201.0,201.0,,201.0,251.0,151.0,101.0,201.0,261.0,,,,,,,,,261.0,101.0,261.0,251.0,,,
antalyaspor,Turkey,101.0,201.0,151.0,,151.0,67.0,251.0,276.0,126.0,281.0,,,,,,,,,281.0,34.0,281.0,101.0,,,
eskisehirspor,Turkey,201.0,151.0,151.0,,151.0,201.0,401.0,101.0,151.0,206.0,,,,,,,,,206.0,101.0,206.0,201.0,,,
osmanlispor,Turkey,501.0,501.0,501.0,,501.0,501.0,501.0,501.0,401.0,,,,,,,,,,,501.0,,501.0,,,
