name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Betfair,Betdaq,Matchbook
benfica,Portugal,2.1,2.1,2.25,,2.25,2.1,,2.1,,2.3,,,2.1,,2.1,,2.1,,2.3,2.1,2.3,2.0,2.42,,
porto,Portugal,2.38,2.2,2.0,,2.0,2.2,,2.1,,2.1,,,2.1,,2.1,,2.2,,2.1,2.3,2.1,2.3,2.1,,
sporting lisbon,Portugal,7.5,7.0,6.0,,6.0,7.0,,6.5,,7.0,,,7.0,,7.0,,6.75,,7.0,7.0,7.0,7.0,6.13,,
braga,Portugal,81.0,67.0,67.0,,67.0,67.0,,101.0,,67.0,,,81.0,,34.0,,100.0,,67.0,201.0,67.0,81.0,28.0,,
maritimo,Portugal,151.0,151.0,251.0,,251.0,201.0,,226.0,,151.0,,,251.0,,67.0,,130.0,,151.0,67.0,151.0,151.0,48.0,,
nacional madeira,Portugal,151.0,151.0,251.0,,251.0,201.0,,226.0,,151.0,,,251.0,,101.0,,135.0,,151.0,101.0,151.0,151.0,81.0,,
guimaraes,Portugal,101.0,151.0,201.0,,201.0,201.0,,226.0,,151.0,,,251.0,,251.0,,120.0,,151.0,101.0,151.0,101.0,95.0,,
pacos ferreira,Portugal,151.0,201.0,251.0,,251.0,201.0,,226.0,,201.0,,,251.0,,251.0,,160.0,,201.0,151.0,201.0,151.0,95.0,,
belenenses,Portugal,151.0,251.0,501.0,,501.0,201.0,,226.0,,301.0,,,501.0,,101.0,,201.0,,301.0,201.0,301.0,151.0,81.0,,
estoril,Portugal,251.0,251.0,501.0,,501.0,251.0,,226.0,,251.0,,,501.0,,101.0,,201.0,,251.0,101.0,251.0,251.0,81.0,,
boavista,Portugal,251.0,251.0,501.0,,501.0,251.0,,376.0,,501.0,,,501.0,,301.0,,301.0,,501.0,201.0,501.0,251.0,95.0,,
moreirense,Portugal,251.0,251.0,501.0,,501.0,251.0,,501.0,,501.0,,,501.0,,151.0,,301.0,,501.0,201.0,501.0,251.0,95.0,,
rio ave,Portugal,201.0,251.0,501.0,,501.0,251.0,,501.0,,201.0,,,501.0,,201.0,,185.0,,201.0,101.0,201.0,201.0,95.0,,
academica,Portugal,751.0,751.0,751.0,,751.0,501.0,,501.0,,751.0,,,751.0,,301.0,,551.0,,751.0,201.0,751.0,801.0,95.0,,
arouca,Portugal,751.0,501.0,751.0,,751.0,501.0,,501.0,,501.0,,,751.0,,501.0,,501.0,,501.0,201.0,501.0,801.0,95.0,,
tondela,Portugal,1001.0,1001.0,1001.0,,1001.0,1001.0,,501.0,,1001.0,,,1001.0,,1001.0,,751.0,,1001.0,501.0,1001.0,1001.0,95.0,,
u madeira,Portugal,1001.0,1001.0,1001.0,,1001.0,1001.0,,501.0,,1001.0,,,1001.0,,1001.0,,751.0,,1001.0,501.0,1001.0,1001.0,95.0,,
vitoria setubal,Portugal,251.0,501.0,1001.0,,1001.0,251.0,,501.0,,751.0,,,1001.0,,1001.0,,401.0,,751.0,151.0,751.0,,95.0,,
chaves,Portugal,,,,,,,,,,,,,1001.0,,,,,,,,,,,,
fenerbahce,Turkey,,2.38,,,,2.5,2.38,2.3,2.6,2.4,,,,,,,,,2.4,2.55,2.4,2.3,,,
galatasaray,Turkey,,2.62,,,,2.5,2.38,2.62,2.62,2.5,,,,,,,,,2.5,2.6,2.5,2.5,,,
besiktas,Turkey,,6.5,,,,5.5,7.0,6.5,6.5,6.0,,,,,,,,,6.0,6.0,6.0,5.9,,,
trabzonspor,Turkey,,9.0,,,,8.0,11.0,9.0,9.0,8.0,,,,,,,,,8.0,8.0,8.0,7.75,,,
bursaspor,Turkey,,13.0,,,,11.0,13.0,12.0,12.0,11.0,,,,,,,,,11.0,12.0,11.0,11.0,,,
istanbul bb,Turkey,,26.0,,,,26.0,34.0,26.0,23.0,21.0,,,,,,,,,21.0,21.0,21.0,21.0,,,
kasimpasa,Turkey,,29.0,,,,26.0,34.0,26.0,29.0,26.0,,,,,,,,,26.0,26.0,26.0,26.0,,,
gaziantepspor,Turkey,,41.0,,,,41.0,51.0,41.0,41.0,36.0,,,,,,,,,36.0,41.0,36.0,36.0,,,
genclerbirligi,Turkey,,41.0,,,,41.0,51.0,41.0,41.0,31.0,,,,,,,,,31.0,41.0,31.0,31.0,,,
mersin i y,Turkey,,51.0,,,,51.0,67.0,67.0,51.0,51.0,,,,,,,,,51.0,51.0,51.0,51.0,,,
akhisar,Turkey,,81.0,,,,81.0,101.0,81.0,81.0,81.0,,,,,,,,,81.0,81.0,81.0,81.0,,,
eskisehirspor,Turkey,,101.0,,,,101.0,151.0,101.0,101.0,101.0,,,,,,,,,101.0,101.0,101.0,101.0,,,
konyaspor,Turkey,,101.0,,,,101.0,151.0,101.0,101.0,101.0,,,,,,,,,101.0,101.0,101.0,101.0,,,
rizespor,Turkey,,101.0,,,,101.0,151.0,101.0,101.0,101.0,,,,,,,,,101.0,101.0,101.0,101.0,,,
sivasspor,Turkey,,101.0,,,,81.0,151.0,101.0,81.0,81.0,,,,,,,,,81.0,81.0,81.0,81.0,,,
kayserispor,Turkey,,151.0,,,,151.0,201.0,101.0,151.0,151.0,,,,,,,,,151.0,151.0,151.0,156.0,,,
antalyaspor,Turkey,,201.0,,,,34.0,251.0,276.0,226.0,201.0,,,,,,,,,201.0,34.0,201.0,221.0,,,
osmanlispor,Turkey,,501.0,,,,501.0,501.0,501.0,501.0,501.0,,,,,,,,,501.0,501.0,501.0,506.0,,,
